latitude,longitude,state_name,district,taluka_name,sowing_period,year,crop_name,ndvi_capture_period,ndvi_value,location,ndvi_capture_date,interval_range,sowing_year,sowing_date,harvest_year,harvest_period
26.2155461,78.6296413999999,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,171.0,,,,2022,,2023,mar_1f
26.4528534399999,77.82294555,Madhya Pradesh,MORENA,,nov_1f,,Mustard,jan_1f,178.0,,,,2022,,2023,mar_1f
26.599622,78.6489731,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,178.5,,,,2022,,2023,mar_1f
26.5957486,78.6194904,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,167.5,,,,2022,,2023,mar_1f
26.5957486,78.6194904,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,167.5,,,,2022,,2023,mar_1f
26.3195942999999,79.0441457999999,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,178.0,,,,2022,,2023,mar_1f
24.67010743,79.2706469999999,Madhya Pradesh,TIKAMGARH,,nov_2f,,Mustard,jan_1f,181.0,,,,2022,,2023,mar_1f
26.6154068499999,78.0034126999999,Madhya Pradesh,MORENA,,nov_1f,,Mustard,jan_1f,170.0,,,,2022,,2023,mar_1f
26.24070838,77.5810211999999,Madhya Pradesh,MORENA,,nov_1f,,Mustard,jan_1f,177.0,,,,2022,,2023,mar_1f
26.64462053,78.28730763,Madhya Pradesh,MORENA,,nov_1f,,Mustard,jan_1f,171.0,,,,2022,,2023,mar_1f
25.178469,78.8478049,Madhya Pradesh,TIKAMGARH,,nov_1f,,Mustard,jan_1f,186.0,,,,2022,,2023,mar_1f
26.6265080099999,78.33325173,Madhya Pradesh,MORENA,,nov_1f,,Mustard,jan_1f,166.0,,,,2022,,2023,mar_1f
26.70332518,78.2876367199999,Madhya Pradesh,MORENA,,nov_1f,,Mustard,jan_1f,177.0,,,,2022,,2023,mar_1f
26.43620542,77.8931298899999,Madhya Pradesh,MORENA,,nov_1f,,Mustard,jan_1f,173.0,,,,2022,,2023,mar_1f
26.3641587,78.9589749,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,153.0,,,,2022,,2023,mar_1f
26.7198813999999,78.5445765999999,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,179.0,,,,2022,,2023,mar_1f
26.1935574,78.6579269,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,178.0,,,,2022,,2023,mar_1f
26.3678139599999,77.7484991099999,Madhya Pradesh,MORENA,,oct_2f,,Mustard,jan_1f,179.0,,,,2022,,2023,mar_2f
26.3582873699999,77.7728915299999,Madhya Pradesh,MORENA,,nov_1f,,Mustard,jan_1f,181.0,,,,2022,,2023,mar_1f
26.47330085,78.0589833599999,Madhya Pradesh,MORENA,,nov_1f,,Mustard,jan_1f,173.0,,,,2022,,2023,mar_1f
26.3174135,78.1910572,Madhya Pradesh,GWALIOR,,nov_1f,,Mustard,jan_1f,176.0,,,,2022,,2023,mar_1f
26.4375125,78.3340948,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,164.0,,,,2022,,2023,mar_1f
26.4418148,78.3847937,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,159.0,,,,2022,,2023,mar_1f
26.5434087,78.2888358999999,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,170.0,,,,2022,,2023,mar_1f
26.5433933999999,78.2888231,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,170.0,,,,2022,,2023,mar_1f
26.7476655699999,78.4181538699999,Madhya Pradesh,MORENA,,nov_1f,,Mustard,jan_1f,168.0,,,,2022,,2023,mar_1f
26.3120790199999,77.8683618,Madhya Pradesh,MORENA,,nov_1f,,Mustard,jan_1f,179.0,,,,2022,,2023,mar_1f
26.3536441,78.7408085,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,171.0,,,,2022,,2023,mar_1f
26.3057513999999,78.5325109,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,169.0,,,,2022,,2023,mar_1f
26.2702162,78.5432231,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,173.0,,,,2022,,2023,mar_1f
26.4076163,78.5638495,Madhya Pradesh,BHIND,,oct_2f,,Mustard,jan_1f,168.0,,,,2022,,2023,mar_1f
26.2975851899999,77.4274086599999,Madhya Pradesh,MORENA,,oct_2f,,Mustard,jan_1f,185.0,,,,2022,,2023,mar_1f
26.52301422,78.18367326,Madhya Pradesh,MORENA,,nov_1f,,Mustard,jan_1f,177.0,,,,2022,,2023,mar_1f
26.6001541999999,78.7688447,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,180.0,,,,2022,,2023,mar_1f
26.5224166,78.5747310999999,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,175.5,,,,2022,,2023,mar_1f
26.27071879,77.89565315,Madhya Pradesh,MORENA,,nov_1f,,Mustard,jan_1f,185.0,,,,2022,,2023,mar_1f
26.4885061499999,78.1820330599999,Madhya Pradesh,MORENA,,nov_1f,,Mustard,jan_1f,169.0,,,,2022,,2023,mar_1f
26.31249124,77.69711076,Madhya Pradesh,MORENA,,nov_1f,,Mustard,jan_1f,179.0,,,,2022,,2023,mar_1f
26.74576877,78.4975955599999,Madhya Pradesh,MORENA,,nov_1f,,Mustard,jan_1f,180.0,,,,2022,,2023,mar_1f
26.5029955999999,78.6153503,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,160.0,,,,2022,,2023,mar_1f
26.4970353,78.9295115,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,171.5,,,,2022,,2023,mar_1f
26.3198507,79.0437725999999,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,165.5,,,,2022,,2023,mar_1f
26.6570803,78.7706469999999,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,175.5,,,,2022,,2023,mar_1f
26.64099866,78.2307199499999,Madhya Pradesh,MORENA,,nov_1f,,Mustard,jan_1f,167.0,,,,2022,,2023,mar_1f
26.5153967,78.6901988999999,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,173.5,,,,2022,,2023,mar_1f
24.2955596,75.0823177,Madhya Pradesh,MANDSAUR,,nov_1f,,Mustard,jan_1f,180.0,,,,2022,,2023,mar_1f
26.24791498,77.8662481799999,Madhya Pradesh,MORENA,,oct_2f,,Mustard,jan_1f,188.0,,,,2022,,2023,mar_1f
26.1276097999999,78.0430776,Madhya Pradesh,GWALIOR,,nov_1f,,Mustard,jan_1f,181.0,,,,2022,,2023,mar_1f
26.55946373,78.0708731999999,Madhya Pradesh,MORENA,,nov_1f,,Mustard,jan_1f,175.0,,,,2022,,2023,mar_1f
26.33638955,77.59903868,Madhya Pradesh,MORENA,,nov_1f,,Mustard,jan_1f,175.0,,,,2022,,2023,mar_1f
26.3091549399999,77.7815524899999,Madhya Pradesh,MORENA,,nov_1f,,Mustard,jan_1f,181.0,,,,2022,,2023,mar_1f
26.29098077,77.783612,Madhya Pradesh,MORENA,,nov_1f,,Mustard,jan_1f,187.0,,,,2022,,2023,mar_1f
26.28132777,77.6169992699999,Madhya Pradesh,MORENA,,nov_1f,,Mustard,jan_1f,171.0,,,,2022,,2023,mar_1f
25.0706221,78.7493307999999,Madhya Pradesh,TIKAMGARH,,nov_2f,,Mustard,jan_1f,176.0,,,,2022,,2023,mar_1f
25.3812776,78.8237708,Madhya Pradesh,TIKAMGARH,,nov_1f,,Mustard,jan_1f,180.0,,,,2022,,2023,mar_1f
24.2206943999999,75.0601453999999,Madhya Pradesh,MANDSAUR,,oct_2f,,Mustard,jan_1f,175.0,,,,2022,,2023,mar_1f
26.5702523,78.2647865299999,Madhya Pradesh,MORENA,,nov_1f,,Mustard,jan_1f,171.0,,,,2022,,2023,mar_1f
26.7026793,78.6915472999999,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,171.5,,,,2022,,2023,mar_1f
26.3162541999999,78.188524,Madhya Pradesh,GWALIOR,,nov_1f,,Mustard,jan_1f,172.0,,,,2022,,2023,mar_1f
26.42118813,77.7135212,Madhya Pradesh,MORENA,,oct_2f,,Mustard,jan_1f,180.0,,,,2022,,2023,mar_1f
26.3898443,78.5944913,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,167.0,,,,2022,,2023,mar_1f
26.2670527999999,78.5895411999999,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,178.0,,,,2022,,2023,mar_1f
26.34964518,77.84200697,Madhya Pradesh,MORENA,,nov_1f,,Mustard,jan_1f,183.0,,,,2022,,2023,mar_1f
26.4718280499999,78.03998751,Madhya Pradesh,MORENA,,nov_1f,,Mustard,jan_1f,181.0,,,,2022,,2023,mar_1f
26.3261527999999,78.2958801999999,Madhya Pradesh,GWALIOR,,nov_1f,,Mustard,jan_1f,168.0,,,,2022,,2023,mar_1f
26.5431454,78.544542,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,181.5,,,,2022,,2023,mar_1f
26.2940167199999,77.8200164099999,Madhya Pradesh,MORENA,,nov_1f,,Mustard,jan_1f,181.0,,,,2022,,2023,mar_1f
26.4111018999999,78.6210260999999,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,161.0,,,,2022,,2023,mar_1f
26.3925212999999,78.7420321999999,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,172.0,,,,2022,,2023,mar_1f
26.2700649099999,77.4454265199999,Madhya Pradesh,MORENA,,nov_1f,,Mustard,jan_1f,172.0,,,,2022,,2023,mar_1f
26.1788535399999,77.53446345,Madhya Pradesh,MORENA,,nov_1f,,Mustard,jan_1f,181.0,,,,2022,,2023,mar_1f
26.70037037,78.2105618599999,Madhya Pradesh,MORENA,,nov_1f,,Mustard,jan_1f,173.0,,,,2022,,2023,mar_1f
26.2550478,78.9915232,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,162.0,,,,2022,,2023,mar_1f
26.3546962299999,78.1810918799999,Madhya Pradesh,MORENA,,nov_1f,,Mustard,jan_1f,176.0,,,,2022,,2023,mar_1f
26.3675513499999,77.7497929299999,Madhya Pradesh,MORENA,,oct_2f,,Mustard,jan_1f,180.0,,,,2022,,2023,mar_1f
26.0056961,78.1206523999999,Madhya Pradesh,GWALIOR,,nov_2f,,Mustard,jan_1f,173.0,,,,2022,,2023,mar_1f
26.4646241999999,78.3624365999999,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,169.0,,,,2022,,2023,mar_1f
26.315742,78.4938554999999,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,173.0,,,,2022,,2023,mar_1f
26.5357148,78.3663563,Madhya Pradesh,BHIND,,oct_2f,,Mustard,jan_1f,171.0,,,,2022,,2023,mar_1f
26.253657,78.8523919999999,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,168.0,,,,2022,,2023,mar_1f
26.44455049,78.0798754399999,Madhya Pradesh,MORENA,,nov_1f,,Mustard,jan_1f,170.0,,,,2022,,2023,mar_1f
26.41585749,77.65111971,Madhya Pradesh,MORENA,,nov_1f,,Mustard,jan_1f,159.0,,,,2022,,2023,mar_1f
26.2747217599999,77.89799512,Madhya Pradesh,MORENA,,nov_1f,,Mustard,jan_1f,186.0,,,,2022,,2023,mar_1f
26.3835683,78.5344225999999,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,169.0,,,,2022,,2023,mar_1f
26.1579334,78.3733086999999,Madhya Pradesh,GWALIOR,,nov_1f,,Mustard,jan_1f,176.0,,,,2022,,2023,mar_1f
26.4370151,78.4290575999999,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,160.0,,,,2022,,2023,mar_1f
26.2602520199999,77.4741050899999,Madhya Pradesh,MORENA,,nov_1f,,Mustard,jan_1f,179.0,,,,2022,,2023,mar_1f
26.61572,78.5386495,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,162.5,,,,2022,,2023,mar_1f
26.40214722,77.94989155,Madhya Pradesh,MORENA,,nov_1f,,Mustard,jan_1f,172.0,,,,2022,,2023,mar_1f
26.2807691,78.7414361,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,176.0,,,,2022,,2023,mar_1f
26.6876098,78.8095964999999,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,181.0,,,,2022,,2023,mar_1f
26.4765413999999,78.4584607,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,162.0,,,,2022,,2023,mar_1f
26.38585717,78.38304128,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,177.0,,,,2022,,2023,mar_1f
26.3505229,78.8892337,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,167.0,,,,2022,,2023,mar_1f
26.7209511999999,78.6619915999999,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,179.0,,,,2022,,2023,mar_1f
26.39537491,77.88571179,Madhya Pradesh,MORENA,,nov_1f,,Mustard,jan_1f,180.0,,,,2022,,2023,mar_1f
26.1063663,78.0299172,Madhya Pradesh,GWALIOR,,nov_1f,,Mustard,jan_1f,170.0,,,,2022,,2023,mar_1f
25.90912764,77.5582903899999,Madhya Pradesh,MORENA,,nov_1f,,Mustard,jan_1f,184.0,,,,2022,,2023,mar_1f
26.38116429,77.6573443099999,Madhya Pradesh,MORENA,,nov_1f,,Mustard,jan_1f,179.0,,,,2022,,2023,mar_1f
26.5195197,78.6783750999999,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,177.0,,,,2022,,2023,mar_1f
26.36889296,77.52289973,Madhya Pradesh,MORENA,,nov_1f,,Mustard,jan_1f,179.0,,,,2022,,2023,mar_1f
26.5703707,78.6947916999999,Madhya Pradesh,BHIND,,oct_2f,,Mustard,jan_1f,181.0,,,,2022,,2023,mar_1f
26.1149182,78.9572021,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,149.0,,,,2022,,2023,mar_1f
26.3149008,78.9963561999999,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,183.0,,,,2022,,2023,mar_1f
26.2891456,78.4712791999999,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,177.0,,,,2022,,2023,mar_1f
26.3056489,78.5505011999999,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,171.0,,,,2022,,2023,mar_1f
26.3807594399999,77.7252292,Madhya Pradesh,MORENA,,oct_2f,,Mustard,jan_1f,181.0,,,,2022,,2023,mar_1f
26.4285885,78.2053359699999,Madhya Pradesh,MORENA,,nov_1f,,Mustard,jan_1f,167.0,,,,2022,,2023,mar_1f
26.4935899,78.4280030999999,Madhya Pradesh,BHIND,,nov_2f,,Mustard,jan_1f,161.0,,,,2022,,2023,mar_1f
26.3785194999999,78.4257257,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,175.0,,,,2022,,2023,mar_1f
26.6112092999999,78.28823042,Madhya Pradesh,MORENA,,nov_1f,,Mustard,jan_1f,177.0,,,,2022,,2023,mar_1f
26.7459719,78.7133249999999,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,178.0,,,,2022,,2023,mar_1f
26.4990902199999,77.7650650599999,Madhya Pradesh,MORENA,,nov_1f,,Mustard,jan_1f,172.0,,,,2022,,2023,mar_1f
25.8404406999999,78.5321839,Madhya Pradesh,DATIA,,nov_1f,,Mustard,jan_1f,172.0,,,,2022,,2023,mar_1f
26.4036116099999,78.2147268599999,Madhya Pradesh,MORENA,,nov_1f,,Mustard,jan_1f,185.0,,,,2022,,2023,mar_1f
26.33267991,77.7656043799999,Madhya Pradesh,MORENA,,nov_1f,,Mustard,jan_1f,179.0,,,,2022,,2023,mar_1f
26.1759291,78.3937535999999,Madhya Pradesh,GWALIOR,,nov_1f,,Mustard,jan_1f,177.0,,,,2022,,2023,mar_1f
26.3162069999999,78.1884857,Madhya Pradesh,GWALIOR,,nov_1f,,Mustard,jan_1f,170.0,,,,2022,,2023,mar_1f
26.3832825,78.4038486,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,180.0,,,,2022,,2023,mar_1f
26.383272,78.4038355999999,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,180.0,,,,2022,,2023,mar_1f
26.6558555999999,78.7790057999999,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,170.5,,,,2022,,2023,mar_1f
26.4017004799999,77.6436063499999,Madhya Pradesh,MORENA,,nov_1f,,Mustard,jan_1f,181.0,,,,2022,,2023,mar_1f
26.34258556,77.9173958899999,Madhya Pradesh,MORENA,,nov_1f,,Mustard,jan_1f,182.0,,,,2022,,2023,mar_1f
26.3723294,77.97348227,Madhya Pradesh,MORENA,,nov_1f,,Mustard,jan_1f,185.0,,,,2022,,2023,mar_1f
26.4033812999999,78.5771241,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,174.0,,,,2022,,2023,mar_1f
26.3158144,78.5053422,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,171.0,,,,2022,,2023,mar_1f
26.5706284,78.7530086,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,175.0,,,,2022,,2023,mar_1f
26.2822159199999,77.8720121,Madhya Pradesh,MORENA,,nov_1f,,Mustard,jan_1f,191.0,,,,2022,,2023,mar_1f
26.2770537,78.9279853999999,Madhya Pradesh,BHIND,,nov_2f,,Mustard,jan_1f,171.0,,,,2022,,2023,mar_1f
26.4202210499999,77.8077772999999,Madhya Pradesh,MORENA,,nov_1f,,Mustard,jan_1f,182.0,,,,2022,,2023,mar_1f
26.287285,78.9685374999999,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,166.0,,,,2022,,2023,mar_1f
26.2399604999999,78.6906714999999,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,173.0,,,,2022,,2023,mar_1f
26.2183896999999,78.9943734999999,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,162.0,,,,2022,,2023,mar_1f
26.1865200999999,78.9816744999999,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,163.0,,,,2022,,2023,mar_1f
25.9811678499999,77.6205868499999,Madhya Pradesh,SHEOPUR,,nov_1f,,Mustard,jan_1f,180.0,,,,2022,,2023,mar_1f
26.60533586,78.0256485,Madhya Pradesh,MORENA,,nov_1f,,Mustard,jan_1f,176.0,,,,2022,,2023,mar_1f
26.38380862,77.8967277099999,Madhya Pradesh,MORENA,,nov_1f,,Mustard,jan_1f,180.0,,,,2022,,2023,mar_1f
26.3232819999999,78.9320168,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,173.0,,,,2022,,2023,mar_1f
26.5246248,78.6121579,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,177.0,,,,2022,,2023,mar_1f
26.4015685,78.4285689999999,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,176.0,,,,2022,,2023,mar_1f
26.5451634,78.3582564,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,176.0,,,,2022,,2023,mar_1f
26.74805256,78.43231593,Madhya Pradesh,MORENA,,nov_1f,,Mustard,jan_1f,161.0,,,,2022,,2023,mar_1f
26.401201,78.4705816999999,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,173.0,,,,2022,,2023,mar_1f
26.4787399,78.4092543,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,168.0,,,,2022,,2023,mar_1f
26.6767088,78.9100964999999,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,175.5,,,,2022,,2023,mar_1f
26.4293251,78.7914885999999,Madhya Pradesh,BHIND,,nov_2f,,Mustard,jan_1f,160.0,,,,2022,,2023,mar_1f
26.46593701,77.7061687599999,Madhya Pradesh,MORENA,,nov_1f,,Mustard,jan_1f,177.0,,,,2022,,2023,mar_1f
26.3035891,78.4782749999999,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,170.0,,,,2022,,2023,mar_1f
26.3874655,78.6087126999999,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,173.0,,,,2022,,2023,mar_1f
26.5571324,78.6830908,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,178.0,,,,2022,,2023,mar_1f
25.1525992,78.4416214,Madhya Pradesh,DATIA,,oct_2f,,Mustard,jan_1f,183.0,,,,2022,,2023,mar_1f
26.5222771199999,77.99395895,Madhya Pradesh,MORENA,,nov_1f,,Mustard,jan_1f,177.0,,,,2022,,2023,mar_1f
26.5175495,78.5887318,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,180.0,,,,2022,,2023,mar_1f
26.3251062,78.9231175,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,171.0,,,,2022,,2023,mar_1f
26.7178277999999,78.6850462,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,173.5,,,,2022,,2023,mar_1f
26.2160718,78.6128027,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,169.0,,,,2022,,2023,mar_1f
24.5018956,74.9721435999999,Madhya Pradesh,NIMACH,,oct_2f,,Mustard,jan_1f,179.5,,,,2022,,2023,mar_1f
26.1667306,78.3534735,Madhya Pradesh,GWALIOR,,nov_1f,,Mustard,jan_1f,187.0,,,,2022,,2023,mar_1f
26.3139268999999,79.0174891,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,181.5,,,,2022,,2023,mar_1f
26.5116179,78.2466127999999,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,177.0,,,,2022,,2023,mar_1f
26.59628021,78.34155176,Madhya Pradesh,MORENA,,oct_2f,,Mustard,jan_1f,169.0,,,,2022,,2023,mar_1f
26.4231066199999,77.9784893799999,Madhya Pradesh,MORENA,,nov_1f,,Mustard,jan_1f,173.0,,,,2022,,2023,mar_1f
26.38252507,78.53723343,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,169.0,,,,2022,,2023,mar_1f
26.4345917899999,78.5094903399999,Madhya Pradesh,BHIND,,oct_2f,,Mustard,jan_1f,178.0,,,,2022,,2023,mar_1f
26.61086582,78.2443905599999,Madhya Pradesh,MORENA,,nov_1f,,Mustard,jan_1f,178.0,,,,2022,,2023,mar_1f
26.1528388,78.9311368,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,172.5,,,,2022,,2023,mar_1f
26.4704237199999,77.9066837799999,Madhya Pradesh,MORENA,,nov_1f,,Mustard,jan_1f,179.0,,,,2022,,2023,mar_1f
26.7544919999999,78.6929643,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,181.0,,,,2022,,2023,mar_1f
26.3726540999999,78.4920450999999,Madhya Pradesh,BHIND,,oct_2f,,Mustard,jan_1f,169.0,,,,2022,,2023,mar_1f
26.4391785199999,77.7802112199999,Madhya Pradesh,MORENA,,nov_1f,,Mustard,jan_1f,174.0,,,,2022,,2023,mar_1f
26.38381005,77.8959272099999,Madhya Pradesh,MORENA,,nov_1f,,Mustard,jan_1f,179.0,,,,2022,,2023,mar_1f
26.2104135599999,78.3124167099999,Madhya Pradesh,GWALIOR,,nov_2f,,Mustard,jan_1f,179.0,,,,2022,,2023,mar_1f
26.7393676999999,78.661162,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,177.0,,,,2022,,2023,mar_1f
26.1325372,78.7762213999999,Madhya Pradesh,DATIA,,nov_1f,,Mustard,jan_1f,178.0,,,,2022,,2023,mar_1f
26.2077579,78.9207705,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,175.5,,,,2022,,2023,mar_1f
26.3651960599999,77.6124231,Madhya Pradesh,MORENA,,nov_1f,,Mustard,jan_1f,173.0,,,,2022,,2023,mar_1f
26.3135519,78.7924902999999,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,160.0,,,,2022,,2023,mar_1f
26.79759101,78.22513257,Madhya Pradesh,MORENA,,nov_1f,,Mustard,jan_1f,174.0,,,,2022,,2023,mar_1f
26.3630134,78.7247480999999,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,176.0,,,,2022,,2023,mar_1f
26.2790963799999,77.61424028,Madhya Pradesh,MORENA,,nov_1f,,Mustard,jan_1f,184.0,,,,2022,,2023,mar_1f
26.4456796999999,78.5030416999999,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,165.0,,,,2022,,2023,mar_1f
26.5857128799999,78.24015912,Madhya Pradesh,MORENA,,nov_1f,,Mustard,jan_1f,176.0,,,,2022,,2023,mar_1f
25.88945486,77.27791885,Madhya Pradesh,SHEOPUR,,oct_2f,,Mustard,jan_1f,185.0,,,,2022,,2023,mar_1f
26.109784,78.9605564,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,162.0,,,,2022,,2023,mar_1f
26.41436772,77.6663162499999,Madhya Pradesh,MORENA,,nov_1f,,Mustard,jan_1f,181.0,,,,2022,,2023,mar_1f
26.2847262,78.4762979,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,184.0,,,,2022,,2023,mar_1f
26.80388758,78.30524126,Madhya Pradesh,MORENA,,nov_1f,,Mustard,jan_1f,166.0,,,,2022,,2023,mar_1f
26.2991119799999,77.90594058,Madhya Pradesh,MORENA,,nov_1f,,Mustard,jan_1f,184.0,,,,2022,,2023,mar_1f
26.6977075,78.3922788099999,Madhya Pradesh,MORENA,,nov_1f,,Mustard,jan_1f,155.0,,,,2022,,2023,mar_1f
26.6817533299999,78.41058116,Madhya Pradesh,MORENA,,nov_1f,,Mustard,jan_1f,166.0,,,,2022,,2023,mar_1f
26.3601569799999,77.8796919499999,Madhya Pradesh,MORENA,,nov_1f,,Mustard,jan_1f,183.0,,,,2022,,2023,mar_1f
26.7045424,78.5919913999999,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,179.5,,,,2022,,2023,mar_1f
26.6998320999999,78.7112982999999,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,183.0,,,,2022,,2023,mar_1f
26.5235676,78.280923,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,181.0,,,,2022,,2023,mar_1f
26.72951979,78.24612166,Madhya Pradesh,MORENA,,nov_1f,,Mustard,jan_1f,173.0,,,,2022,,2023,mar_1f
26.2174425,78.6914275999999,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,175.0,,,,2022,,2023,mar_1f
26.4360998,78.4433027,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,168.0,,,,2022,,2023,mar_1f
26.2524522,77.71829184,Madhya Pradesh,MORENA,,nov_1f,,Mustard,jan_1f,190.0,,,,2022,,2023,mar_1f
26.58223282,78.29546781,Madhya Pradesh,MORENA,,nov_1f,,Mustard,jan_1f,177.0,,,,2022,,2023,mar_1f
26.3555063999999,78.5175234999999,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,176.0,,,,2022,,2023,mar_1f
26.3937564999999,78.3727303999999,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,170.0,,,,2022,,2023,mar_1f
26.4167074,78.618283,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,174.0,,,,2022,,2023,mar_1f
26.248297,78.3417697999999,Madhya Pradesh,GWALIOR,,nov_1f,,Mustard,jan_1f,175.0,,,,2022,,2023,mar_1f
26.341508,78.9234419999999,Madhya Pradesh,BHIND,,nov_1f,,Mustard,jan_1f,166.0,,,,2022,,2023,mar_1f
